interaction_id,post_id,user_id,interaction_type,timestamp,reaction_type
I005885,P01015,U0573,comment,2023-07-21 01:58:00,
I005886,P02389,U0061,share,2023-04-20 13:31:00,
I005887,P02275,U0440,report,2023-08-15 11:56:00,
I005888,P01934,U0377,share,2023-04-15 10:04:00,
I005889,P01018,U0265,share,2023-12-05 22:31:00,
I005890,P00828,U0613,save,2023-03-11 15:00:00,
I005891,P00429,U0175,like,2023-01-30 14:34:00,
I005892,P00106,U0213,like,2023-09-10 17:05:00,like
I005893,P00013,U0256,like,2023-11-21 04:51:00,angry
I005894,P00624,U0246,report,2023-05-12 03:52:00,
I005895,P00040,U0612,save,2023-12-17 19:01:00,
I005896,P01901,U0356,save,2023-09-08 22:33:00,
I005897,P01449,U0117,save,2023-07-25 12:05:00,
I005898,P00076,U0511,share,2023-07-22 08:19:00,
I005899,P02455,U0050,save,2023-05-24 07:50:00,
I005900,P01184,U0763,report,10-12-2023 00:00,
I005901,P00307,U0445,comment,2023-11-28 04:08:00,
I005902,P01910,U0707,like,2023-08-16 04:27:00,like
I005903,P01395,U0276,report,2023-11-28 01:10:00,
I005904,P00080,U0764,share,2023-04-03 16:41:00,
I005905,P01689,U0365,like,2023-06-19 18:09:00,care
I005906,P02173,U0602,save,2023-06-12 12:34:00,
I005907,P01642,U0257,comment,2023-11-16 18:57:00,
I005908,P00787,U0685,share,2023-10-27 14:17:00,
I005909,P00780,U0622,comment,2023-02-02 17:02:00,
I005910,P00956,U0555,report,2023-05-31 17:28:00,angry
I005911,P00346,U0655,comment,2023-06-05 09:16:00,
I005912,P00920,U0686,comment,2023-12-13 14:57:00,
I005913,P01548,U0790,save,2023-11-26 20:02:00,
I005914,P00254,U0525,comment,2023-06-18 14:21:00,
I005915,P01917,U0618,comment,2023-06-06 14:25:00,
I005916,P00429,U0542,comment,2023-04-22 20:16:00,
I005917,P02345,U0017,save,2023-01-07 05:18:00,
I005918,P00680,U0658,share,2023-09-07 17:59:00,
I005919,P00644,U0208,like,2023-06-01 12:46:00,wow
I005920,P00285,U0164,report,2023-02-27 13:31:00,
I005921,P00019,U0536,like,2023-11-08 13:02:00,like
I005922,P01549,U0438,save,2023-06-12 16:56:00,
I005923,P01826,U0515,share,2023-12-13 05:45:00,
I005924,P00531,U0753,save,2023-07-09 13:23:00,
I005925,P00536,U0774,share,2023-10-23 06:35:00,
I005926,P01027,U0720,share,2023-11-23 01:40:00,
I005927,P01207,U0642,comment,2023-06-22 00:44:00,
I005928,P02353,U0564,comment,2023-07-24 06:33:00,
I005929,P01040,U0387,like,2023-07-19 19:48:00,angry
I005930,P00491,U0264,report,2023-05-31 19:33:00,
I005931,P00179,U0141,share,2023-11-06 22:25:00,
I005932,P00923,U0188,comment,2023-12-18 17:45:00,
I005933,P00315,U0353,report,2023-12-06 06:01:00,
I005934,P00069,U0478,like,2023-11-04 03:39:00,
I005935,P01194,U0723,save,2023-09-27 22:31:00,
I005936,P01741,U0024,save,2023-02-08 11:03:00,
I005937,P00926,U0245,comment,2023-05-22 10:04:00,
I005938,P02483,U0541,share,2023-03-18 19:41:00,
I005939,P01422,U0280,comment,2023-02-14 16:13:00,
I005940,P02033,U0574,report,2023-09-24 03:19:00,angry
I005941,P01260,U0149,share,2023-06-29 00:29:00,
I005942,P00911,U0539,comment,2023-03-10 01:52:00,
I005943,P02437,U0365,like,2023-12-11 01:41:00,sad
I005944,P02083,U0439,share,2023-08-17 14:55:00,
I005945,P01369,U0001,share,2023-01-18 10:12:00,
I005946,P01984,U0653,like,2023-11-20 12:45:00,care
I005947,P00901,U0402,report,2023-08-20 06:13:00,
I005948,P00279,U0276,share,2023-04-03 08:30:00,
I005949,P00347,U0365,comment,2023-02-17 13:47:00,
I005950,P00614,U0631,like,2023-06-11 13:26:00,care
I005951,P01128,U0521,share,2023-12-20 05:44:00,
I005952,P00992,U0427,like,2023-06-04 17:21:00,sad
I005953,P02161,U0166,share,2023-12-23 14:43:00,
I005954,P02030,U0486,report,2023-04-14 01:48:00,
I005955,P00280,U0267,report,2023-07-20 00:05:00,angry
I005956,P01045,U0785,share,2023-02-14 19:24:00,
I005957,P00106,U0744,save,2023-01-31 01:52:00,
I005958,P00636,U0336,comment,2023-07-31 21:32:00,
I005959,P01352,U0615,comment,2023-12-02 13:53:00,
I005960,P01828,U0533,save,2023-05-08 20:51:00,
I005961,P01941,U0490,share,2023-09-03 12:21:00,
I005962,P00001,U0138,like,2023-04-25 09:30:00,wow
I005963,P01412,U0118,like,2023-04-09 14:17:00,
I005964,P00524,U0545,share,2023-11-28 05:26:00,
I005965,P01768,U0351,report,2023-04-03 18:14:00,
I005966,P01961,U0371,share,2023-07-18 05:29:00,
I005967,P01032,U0350,comment,2023-12-12 08:00:00,
I005968,P01250,U0599,save,2023-11-21 16:48:00,
I005969,P01011,U0620,share,2023-08-18 11:39:00,
I005970,P01349,U0243,comment,2023-07-24 21:19:00,
I005971,P00743,U0703,report,2023-01-26 18:16:00,
I005972,P00138,U0340,report,2023-05-12 08:31:00,
I005973,P01467,U0517,save,2023-12-29 22:12:00,
I005974,P00046,U0070,report,2023-10-15 23:41:00,
I005975,P01578,U0792,report,2023-12-20 19:10:00,
I005976,P00256,U0280,share,2023-05-03 16:34:00,
I005977,P00602,U0532,share,2023-08-19 02:54:00,
I005978,P02121,U0239,share,2023-05-19 20:41:00,
I005979,P00921,U0026,report,2023-03-09 18:39:00,angry
I005980,P00984,U0563,comment,2023-06-12 09:17:00,
I005981,P01149,U0063,share,2023-03-21 19:57:00,
I005982,P02194,U0784,report,2023-01-04 09:44:00,angry
I005983,P02112,U0538,save,2023-07-17 22:46:00,
I005984,P02286,U0652,report,2023-11-15 01:34:00,
I005985,P01641,U0205,report,2023-05-11 21:11:00,angry
I005986,P00679,U0315,like,2023-08-13 14:06:00,wow
I005987,P01825,U0564,save,2023-08-22 06:30:00,
I005988,P00349,U0350,report,2023-07-28 03:53:00,angry
I005989,P00643,U0067,report,2023-09-08 06:24:00,
I005990,P00352,U0241,comment,2023-09-28 23:31:00,
I005991,P00259,U0299,comment,2023-01-11 22:40:00,
I005992,P00309,U0583,report,2023-12-20 03:25:00,
I005993,P01702,U0794,share,2023-03-03 13:10:00,
I005994,P01627,U0633,save,2023-10-07 16:46:00,
I005995,P01768,U0492,like,2023-07-21 05:59:00,angry
I005996,P00568,U0185,comment,2023-06-09 14:36:00,
I005997,P00516,U0264,save,2023-09-10 12:41:00,
I005998,P01736,U0451,like,2023-01-22 21:29:00,sad
I005999,P01816,U0095,save,2023-11-23 08:33:00,
I006000,P99999,U9999,report,03-07-2023 00:00,angry
I006001,P02498,U0145,share,2023-06-20 14:34:00,
I006002,P00707,U0197,save,2023-06-11 04:38:00,
I006003,P00226,U0027,like,2023-11-14 06:18:00,love
I006004,P01809,U0245,comment,2023-05-09 10:17:00,
I006005,P01172,U0490,share,2023-02-19 02:22:00,
I006006,P02122,U0191,like,2023-04-03 02:35:00,
I006007,P02318,U0342,save,2023-02-13 14:05:00,
I006008,P00008,U0462,report,2023-01-14 13:29:00,
I006009,P01751,U0684,like,2023-11-07 06:52:00,love
I006010,P00399,U0401,save,2023-06-02 10:15:00,
I006011,P00805,U0198,share,2023-07-24 09:10:00,
I006012,P01321,U0009,comment,2023-04-25 11:15:00,
I006013,P00717,U0751,comment,2023-02-15 01:06:00,
I006014,P01382,U0308,share,2023-12-24 12:28:00,
I006015,P02441,U0071,save,2023-05-30 18:37:00,
I006016,P01468,U0585,comment,2023-08-18 15:02:00,
I006017,P00391,U0720,report,2023-09-03 00:23:00,
I006018,P02183,U0674,comment,2023-03-06 11:35:00,
I006019,P00765,U0043,comment,2023-02-04 08:51:00,
I006020,P01351,U0314,comment,2023-07-09 12:51:00,
I006021,P01623,U0483,comment,2023-11-12 16:32:00,
I006022,P01790,U0513,share,2023-08-10 07:26:00,
I006023,P01278,U0737,like,2023-06-08 18:32:00,like
I006024,P01654,U0199,report,2023-03-09 13:55:00,angry
I006025,P00791,U0579,report,2023-03-13 20:01:00,
I006026,P00095,U0282,comment,2023-03-13 18:18:00,
I006027,P02498,U0144,comment,2023-02-09 02:39:00,
I006028,P01091,U0458,share,2023-05-15 06:41:00,
I006029,P00206,U0442,save,2023-11-05 21:30:00,
I006030,P00695,U0062,comment,2023-10-22 18:47:00,
I006031,P02059,U0492,comment,2023-03-10 03:06:00,
I006032,P00076,U0221,save,2023-09-19 04:46:00,
I006033,P02070,U0197,like,2023-10-28 19:56:00,like
I006034,P01512,U0003,save,2023-12-08 21:23:00,
I006035,P01432,U0306,report,2023-09-08 13:05:00,
I006036,P02289,U0771,report,2023-02-01 23:40:00,angry
I006037,P02101,U0036,like,2023-05-02 01:19:00,like
I006038,P01339,U0699,report,2023-12-23 08:55:00,
I006039,P02134,U0018,comment,2023-02-10 22:49:00,
I006040,P00486,U0281,like,2023-04-19 07:26:00,wow
I006041,P02022,U0269,like,2023-04-11 05:06:00,like
I006042,P01410,U0273,save,2023-10-22 10:39:00,
I006043,P00533,U0592,save,2023-02-11 21:30:00,
I006044,P00442,U0611,like,2023-07-14 19:51:00,angry
I006045,P00273,U0241,report,2023-07-14 09:04:00,angry
I006046,P01706,U0325,like,2023-12-25 18:08:00,
I006047,P01510,U0588,comment,2023-06-04 17:40:00,
I006048,P01630,U0026,like,2023-10-19 00:56:00,sad
I006049,P02130,U0014,comment,2023-02-24 02:21:00,
I006050,P01706,U0019,comment,2023-11-16 12:18:00,
I006051,P02493,U0307,comment,2023-07-06 20:54:00,
I006052,P01093,U0623,like,2023-09-10 06:08:00,like
I006053,P02390,U0424,comment,2023-01-18 03:23:00,
I006054,P01372,U0207,comment,2023-11-19 00:22:00,
I006055,P00734,U0790,comment,2023-06-26 13:47:00,
I006056,P01263,U0694,save,2023-10-15 17:47:00,
I006057,P02210,U0018,like,2023-06-03 19:31:00,wow
I006058,P01687,U0283,share,2023-10-10 22:21:00,
I006059,P01460,U0100,comment,2023-12-16 12:36:00,
I006060,P00668,U0735,share,2023-05-25 01:53:00,
I006061,P01846,U0775,like,2023-12-11 09:06:00,care
I006062,P02318,U0210,like,2023-07-09 06:36:00,care
I006063,P00007,U0241,save,2023-09-20 20:49:00,
I006064,P00302,U0711,report,2023-07-22 12:31:00,
I006065,P00109,U0640,like,2023-12-14 11:09:00,angry
I006066,P01361,U0693,like,2023-09-16 12:33:00,wow
I006067,P00775,U0621,like,2023-05-14 04:37:00,like
I006068,P02109,U0694,comment,2023-12-05 16:37:00,
I006069,P01338,U0793,report,2023-10-04 20:20:00,angry
I006070,P02106,U0205,save,2023-11-08 22:52:00,
I006071,P00185,U0197,report,2023-09-02 00:13:00,
I006072,P01932,U0212,share,2023-02-12 04:03:00,
I006073,P02261,U0569,share,2023-07-29 18:41:00,
I006074,P02128,U0364,report,2023-04-16 22:03:00,
I006075,P01033,U0533,comment,2023-08-23 17:04:00,
I006076,P01050,U0023,like,2023-10-31 11:44:00,wow
I006077,P00059,U0328,save,2023-01-30 23:04:00,
I006078,P00414,U0249,like,2023-12-30 22:24:00,sad
I006079,P00138,U0003,share,2023-01-20 08:32:00,
I006080,P01247,U0746,comment,2023-12-03 03:46:00,
I006081,P00788,U0682,like,2023-05-09 16:59:00,like
I006082,P02387,U0292,share,2023-12-14 10:10:00,
I006083,P01339,U0255,comment,2023-12-25 18:24:00,
I006084,P01324,U0370,share,2023-08-09 02:17:00,
I006085,P00415,U0160,save,2023-12-06 22:48:00,
I006086,P02221,U0457,like,2023-02-01 02:58:00,angry
I006087,P00782,U0678,comment,2023-03-08 03:21:00,
I006088,P02412,U0262,report,2023-02-25 15:51:00,
I006089,P00449,U0114,comment,2023-02-19 09:32:00,
I006090,P00646,U0257,report,2023-12-27 01:38:00,angry
I006091,P01405,U0776,like,2023-03-11 21:26:00,love
I006092,P00506,U0398,share,2023-07-31 22:36:00,
I006093,P02115,U0091,like,2023-12-26 20:03:00,like
I006094,P00264,U0169,like,2023-12-30 06:14:00,like
I006095,P01720,U0466,share,2023-10-24 12:21:00,
I006096,P01599,U0667,comment,2023-08-26 07:11:00,
I006097,P02247,U0745,save,2023-11-28 06:24:00,
I006098,P01260,U0102,share,2023-05-31 07:19:00,
I006099,P01611,U0174,report,2023-03-31 16:01:00,angry
I006100,P01081,U0679,like,05-11-2023 00:00,wow
I006101,P00819,U0525,like,2023-12-12 23:36:00,wow
I006102,P01505,U0008,comment,2023-11-11 23:17:00,
I006103,P02150,U0657,comment,2023-02-05 13:34:00,
I006104,P01628,U0157,comment,2023-06-19 14:31:00,
I006105,P00352,U0027,comment,2023-12-25 16:31:00,
I006106,P01913,U0294,share,2023-03-04 01:53:00,
I006107,P02388,U0082,save,2023-06-29 23:29:00,
I006108,P02085,U0766,share,2023-02-13 11:21:00,
I006109,P00374,U0566,share,2023-06-09 18:22:00,
I006110,P00686,U0638,share,2023-08-06 08:15:00,
I006111,P00576,U0142,comment,2023-02-19 15:12:00,
I006112,P02260,U0313,save,2023-03-14 08:49:00,
I006113,P01965,U0659,save,2023-12-10 05:36:00,
I006114,P00245,U0680,comment,2023-03-24 00:57:00,
I006115,P00312,U0659,share,2023-08-23 05:24:00,
I006116,P00436,U0670,share,2023-11-28 07:46:00,
I006117,P00597,U0034,report,2023-06-09 20:21:00,angry
I006118,P02113,U0772,share,2023-02-26 07:06:00,
I006119,P01487,U0781,share,2023-07-14 04:46:00,
I006120,P00931,U0063,comment,2023-04-22 01:56:00,
I006121,P01150,U0067,like,2023-04-23 00:00:00,like
I006122,P00864,U0068,share,2023-05-25 13:19:00,
I006123,P00758,U0086,report,2023-05-25 07:29:00,angry
I006124,P02057,U0695,share,2023-12-13 00:54:00,
I006125,P01376,U0680,comment,2023-11-12 04:47:00,
I006126,P01960,U0486,report,2023-01-13 21:08:00,angry
I006127,P00218,U0759,report,2023-06-06 18:29:00,
I006128,P01938,U0628,report,2023-10-26 23:33:00,
I006129,P00753,U0360,report,2023-07-26 21:37:00,angry
I006130,P01253,U0080,like,2023-02-02 06:22:00,
I006131,P01835,U0708,save,2023-08-11 09:39:00,
I006132,P01558,U0463,report,2023-03-27 22:28:00,angry
I006133,P00779,U0223,like,2023-10-17 13:32:00,like
I006134,P01815,U0116,share,2023-02-24 19:55:00,
I006135,P02045,U0322,share,2023-01-25 21:49:00,
I006136,P00754,U0132,comment,2023-01-24 03:04:00,
I006137,P01981,U0009,share,2023-05-25 04:08:00,
I006138,P02335,U0743,comment,2023-04-25 07:41:00,
I006139,P00862,U0783,share,2023-10-10 02:51:00,
I006140,P00952,U0218,like,2023-02-27 13:57:00,sad
I006141,P01664,U0757,share,2023-11-15 21:30:00,
I006142,P01260,U0424,report,2023-10-26 15:02:00,
I006143,P00469,U0115,save,2023-11-06 16:51:00,
I006144,P01354,U0070,report,2023-02-26 03:23:00,angry
I006145,P02233,U0465,like,2023-03-07 07:37:00,love
I006146,P02027,U0121,save,2023-06-14 20:23:00,
I006147,P01642,U0011,comment,2023-04-04 12:19:00,
I006148,P00862,U0413,share,2023-04-02 23:53:00,
I006149,P01389,U0522,report,2023-10-03 23:18:00,
I006150,P99999,U0759,like,2023-10-25 06:28:00,
I006151,P01152,U0473,share,2023-11-28 17:31:00,
I006152,P00106,U0532,report,2023-12-10 00:22:00,
I006153,P00269,U0070,share,2023-09-12 16:16:00,
I006154,P01144,U0051,report,2023-01-31 04:46:00,
I006155,P01067,U0793,comment,2023-09-18 19:16:00,
I006156,P01132,U0315,comment,2023-04-29 14:38:00,
I006157,P01664,U0400,share,2023-08-08 01:18:00,
I006158,P02207,U0774,like,2023-07-23 23:29:00,like
I006159,P02206,U0537,save,2023-02-08 13:04:00,
I006160,P00692,U0758,comment,2023-09-08 22:28:00,
I006161,P01212,U0457,report,2023-08-26 09:37:00,
I006162,P01795,U0531,comment,2023-05-30 11:44:00,
I006163,P01896,U0241,like,2023-12-21 07:41:00,care
I006164,P02116,U0533,report,2023-02-23 10:26:00,
I006165,P01340,U0292,share,2023-03-03 06:50:00,
I006166,P01136,U0643,report,2023-11-21 11:21:00,
I006167,P02447,U0468,report,2023-11-23 00:46:00,
I006168,P02463,U0737,report,2023-02-01 15:57:00,angry
I006169,P00227,U0317,share,2023-11-20 20:23:00,
I006170,P00863,U0028,comment,2023-01-11 02:31:00,
I006171,P00426,U0795,report,2023-05-15 03:09:00,angry
I006172,P00705,U0360,comment,2023-10-28 05:06:00,
I006173,P02354,U0642,report,2023-10-11 11:24:00,
I006174,P00521,U0265,share,2023-01-27 11:23:00,
I006175,P00666,U0335,share,2023-02-23 15:30:00,
I006176,P02179,U0364,report,2023-08-09 10:09:00,
I006177,P01262,U0160,share,2023-05-19 06:28:00,
I006178,P00633,U0518,comment,2023-03-11 04:01:00,
I006179,P00521,U0053,report,2023-05-21 02:00:00,
I006180,P01199,U0585,comment,2023-07-27 01:29:00,
I006181,P01541,U0349,like,2023-03-22 22:03:00,care
I006182,P01142,U0526,save,2023-08-25 13:03:00,
I006183,P01685,U0463,share,2023-04-29 14:10:00,
I006184,P00138,U0057,like,2023-10-21 07:10:00,care
I006185,P02347,U0351,save,2023-07-19 23:53:00,
I006186,P00800,U0184,like,2023-01-31 11:46:00,sad
I006187,P01423,U0043,like,2023-07-23 18:24:00,care
I006188,P01376,U0554,share,2023-09-24 08:17:00,
I006189,P00519,U0223,share,2023-07-23 08:37:00,
I006190,P00296,U0106,comment,2023-01-14 01:50:00,
I006191,P00136,U0551,report,2023-10-19 12:31:00,
I006192,P00140,U0305,comment,2023-01-30 13:09:00,
I006193,P00764,U0099,report,2023-07-05 03:44:00,
I006194,P01291,U0128,save,2023-11-05 12:30:00,
I006195,P00733,U0591,save,2023-07-28 00:21:00,
I006196,P01763,U0363,comment,2023-04-30 02:17:00,
I006197,P01108,U0183,like,2023-04-02 01:31:00,wow
I006198,P00889,U0081,report,2023-12-17 01:59:00,angry
I006199,P01874,U0173,report,2023-03-26 04:35:00,
I006200,P01040,U9999,save,13-11-2023 00:00,
I006201,P01362,U0519,report,2023-10-18 06:46:00,angry
I006202,P01994,U0301,report,2023-03-26 17:46:00,
I006203,P00136,U0085,report,2023-09-06 12:56:00,
I006204,P02171,U0462,save,2023-04-20 16:48:00,
I006205,P00235,U0121,comment,2023-02-23 02:51:00,
I006206,P00136,U0669,save,2023-06-29 05:43:00,
I006207,P00617,U0213,comment,2023-09-29 07:23:00,
I006208,P00606,U0216,like,2023-08-27 15:21:00,wow
I006209,P01174,U0537,comment,2023-01-16 12:41:00,
I006210,P00767,U0271,save,2023-05-23 17:43:00,
I006211,P01635,U0563,share,2023-05-09 13:02:00,
I006212,P00450,U0731,report,2023-03-28 13:06:00,
I006213,P01501,U0333,report,2023-11-20 09:08:00,angry
I006214,P02399,U0254,save,2023-04-11 21:37:00,
I006215,P01921,U0058,share,2023-03-09 03:56:00,
I006216,P01561,U0080,like,2023-07-17 19:53:00,wow
I006217,P01940,U0686,comment,2023-07-14 02:03:00,
I006218,P01751,U0678,share,2023-11-29 20:23:00,
I006219,P01204,U0085,share,2023-10-28 23:02:00,
I006220,P00813,U0502,save,2023-08-27 01:10:00,
I006221,P01698,U0470,comment,2023-01-17 10:00:00,
I006222,P01317,U0424,comment,2023-03-28 07:28:00,
I006223,P01124,U0407,share,2023-12-08 08:49:00,
I006224,P01628,U0010,share,2023-05-31 17:48:00,
I006225,P00354,U0088,report,2023-10-27 18:02:00,angry
I006226,P01312,U0771,comment,2023-07-21 23:15:00,
I006227,P00763,U0690,like,2023-07-26 15:38:00,
I006228,P00473,U0079,like,2023-09-09 16:21:00,love
I006229,P01424,U0618,report,2023-12-31 05:43:00,
I006230,P00732,U0596,share,2023-02-09 12:38:00,
I006231,P00572,U0782,save,2023-03-16 04:56:00,
I006232,P00582,U0357,like,2023-05-07 17:16:00,angry
I006233,P01815,U0339,report,2023-09-02 12:05:00,
I006234,P01660,U0384,comment,2023-12-14 15:10:00,
I006235,P01059,U0373,comment,2023-09-24 16:55:00,
I006236,P01786,U0444,save,2023-01-08 15:37:00,
I006237,P00886,U0241,save,2023-12-06 09:03:00,
I006238,P00824,U0751,comment,2023-04-10 15:32:00,
I006239,P01608,U0651,save,2023-02-27 11:53:00,
I006240,P00748,U0399,report,2023-08-01 16:25:00,angry
I006241,P02121,U0025,save,2023-10-05 00:30:00,
I006242,P01513,U0428,like,2023-06-21 07:03:00,like
I006243,P00764,U0147,save,2023-09-06 11:00:00,
I006244,P00827,U0709,like,2023-07-29 21:52:00,wow
I006245,P01927,U0006,like,2023-11-13 04:35:00,love
I006246,P00910,U0464,like,2023-02-14 08:09:00,love
I006247,P01935,U0296,save,2023-08-19 05:31:00,
I006248,P00933,U0593,report,2023-03-31 20:09:00,
I006249,P02062,U0638,share,2023-05-23 18:20:00,
I006250,P00647,U0511,comment,2023-08-02 23:56:00,
I006251,P01010,U0747,save,2023-05-07 12:46:00,
I006252,P02093,U0220,report,2023-03-14 09:01:00,angry
I006253,P00713,U0528,share,2023-02-13 19:53:00,
I006254,P02058,U0108,like,2023-11-19 21:26:00,care
I006255,P02053,U0027,like,2023-10-29 16:52:00,angry
I006256,P02189,U0575,save,2023-02-01 08:01:00,
I006257,P00852,U0237,report,2023-07-21 23:11:00,
I006258,P00601,U0276,comment,2023-06-04 10:53:00,
I006259,P00761,U0496,comment,2023-07-04 19:16:00,
I006260,P01597,U0501,report,2023-04-30 04:44:00,
I006261,P00736,U0190,share,2023-03-17 03:51:00,
I006262,P01427,U0244,like,2023-03-16 10:03:00,sad
I006263,P02370,U0193,report,2023-04-06 18:59:00,
I006264,P01039,U0371,report,2023-02-19 02:45:00,angry
I006265,P01386,U0720,save,2023-02-05 13:00:00,
I006266,P01635,U0178,share,2023-06-01 18:50:00,
I006267,P00436,U0231,report,2023-04-13 18:27:00,angry
I006268,P00020,U0754,comment,2023-06-24 14:20:00,
I006269,P02356,U0416,report,2023-07-22 23:19:00,
I006270,P00270,U0697,comment,2023-02-17 16:05:00,
I006271,P00552,U0675,comment,2023-01-02 14:09:00,
I006272,P02349,U0122,save,2023-10-26 22:05:00,
I006273,P01078,U0410,like,2023-06-18 11:55:00,
I006274,P01683,U0223,save,2023-08-10 18:44:00,
I006275,P01394,U0065,report,2023-07-13 14:56:00,
I006276,P01478,U0364,save,2023-11-14 19:48:00,
I006277,P00309,U0612,report,2023-07-14 13:37:00,
I006278,P01663,U0063,report,2023-04-05 04:12:00,
I006279,P01126,U0314,share,2023-10-20 22:36:00,
I006280,P00427,U0297,like,2023-05-01 14:42:00,care
I006281,P01102,U0202,share,2023-12-15 08:09:00,
I006282,P02487,U0107,comment,2023-08-03 04:27:00,
I006283,P00491,U0510,share,2023-08-28 15:48:00,
I006284,P01120,U0152,comment,2023-04-03 04:06:00,
I006285,P01236,U0135,save,2023-11-27 03:51:00,
I006286,P01965,U0197,save,2023-09-20 02:42:00,
I006287,P00116,U0239,like,2023-05-12 14:13:00,sad
I006288,P01339,U0104,save,2023-01-17 21:11:00,
I006289,P01497,U0554,share,2023-05-02 23:35:00,
I006290,P00061,U0519,report,2023-04-16 07:10:00,
I006291,P00415,U0025,share,2023-06-02 10:13:00,
I006292,P00359,U0223,comment,2023-06-12 20:27:00,
